,date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,is_promotion,competitor_pricing,seasonality,is_epidemic,demand
58572,2023-08-09,S004,P0013,Groceries,West,609,92,0,17.1,25,Sunny,1,15.1,Summer,0,114
58573,2023-08-09,S004,P0014,Furniture,West,261,99,220,183.75,0,Sunny,0,208.18,Summer,0,101
58574,2023-08-09,S004,P0015,Furniture,West,711,84,0,108.22,0,Sunny,0,129.45,Summer,0,107
58575,2023-08-09,S004,P0016,Furniture,West,172,114,0,139.29,0,Sunny,0,161.73,Summer,0,125
58576,2023-08-09,S004,P0017,Clothing,West,135,42,0,84.45,0,Sunny,0,77.74,Summer,0,42
58577,2023-08-09,S004,P0018,Furniture,West,100,85,131,181.71,5,Sunny,0,161.92,Summer,0,109
58578,2023-08-09,S004,P0019,Clothing,West,147,147,132,75.33,0,Sunny,0,70.47,Summer,0,153
58579,2023-08-09,S004,P0020,Furniture,West,298,129,257,122.35,25,Sunny,1,141.65,Summer,0,143
58580,2023-08-09,S005,P0001,Groceries,North,307,92,276,13.29,5,Cloudy,0,16.01,Summer,0,148
58581,2023-08-09,S005,P0002,Electronics,North,186,113,0,47.84,10,Cloudy,1,53.83,Summer,0,179
58582,2023-08-09,S005,P0003,Toys,North,167,73,80,26.1,10,Cloudy,0,28.33,Summer,0,83
58583,2023-08-09,S005,P0004,Groceries,North,186,110,120,6.58,25,Cloudy,1,6.3,Summer,0,123
58584,2023-08-09,S005,P0005,Groceries,North,251,101,213,14.61,15,Cloudy,1,14.45,Summer,0,98
58585,2023-08-09,S005,P0006,Groceries,North,967,147,0,53.77,25,Cloudy,1,52.53,Summer,0,142
58586,2023-08-09,S005,P0007,Groceries,North,450,152,0,92.03,5,Cloudy,0,102.72,Summer,0,152
58587,2023-08-09,S005,P0008,Groceries,North,254,189,193,74.8,15,Cloudy,1,64.92,Summer,0,198
58588,2023-08-09,S005,P0009,Groceries,North,277,159,0,119.89,0,Cloudy,0,110.18,Summer,0,155
58589,2023-08-09,S005,P0010,Groceries,North,652,307,646,74.61,20,Cloudy,1,83.12,Summer,0,268
58590,2023-08-09,S005,P0011,Electronics,North,593,101,0,69.75,20,Cloudy,1,83.49,Summer,0,120
58591,2023-08-09,S005,P0012,Furniture,North,155,110,0,108.81,25,Cloudy,1,103.96,Summer,0,93
58592,2023-08-09,S005,P0013,Groceries,North,1354,162,0,74.01,20,Cloudy,1,71.77,Summer,0,153
58593,2023-08-09,S005,P0014,Furniture,North,252,123,352,174.52,10,Cloudy,0,159.68,Summer,0,106
58594,2023-08-09,S005,P0015,Groceries,North,322,72,0,49.16,0,Cloudy,0,44.69,Summer,0,77
58595,2023-08-09,S005,P0016,Toys,North,87,87,470,41.47,0,Cloudy,0,37.8,Summer,0,132
58596,2023-08-09,S005,P0017,Toys,North,149,45,0,32.35,0,Cloudy,0,38.02,Summer,0,53
58597,2023-08-09,S005,P0018,Clothing,North,135,54,0,18.27,5,Cloudy,0,20.07,Summer,0,60
58598,2023-08-09,S005,P0019,Furniture,North,251,36,0,112.56,10,Cloudy,0,125.1,Summer,0,46
58599,2023-08-09,S005,P0020,Toys,North,102,83,85,28.93,10,Cloudy,1,28.39,Summer,0,91
58600,2023-08-10,S001,P0001,Electronics,North,237,39,0,58.12,5,Cloudy,0,67.43,Summer,0,51
58601,2023-08-10,S001,P0002,Clothing,North,175,108,119,60.04,25,Cloudy,1,52.06,Summer,0,145
58602,2023-08-10,S001,P0003,Clothing,North,503,149,526,55.65,10,Cloudy,0,62.16,Summer,0,132
58603,2023-08-10,S001,P0004,Electronics,North,117,112,0,86.17,25,Cloudy,1,98.37,Summer,0,114
58604,2023-08-10,S001,P0005,Groceries,North,598,77,0,57.47,0,Cloudy,0,51.72,Summer,0,74
58605,2023-08-10,S001,P0006,Toys,North,493,107,0,43.28,10,Cloudy,1,38.95,Summer,0,129
58606,2023-08-10,S001,P0007,Groceries,North,519,283,0,36.98,15,Cloudy,1,39.27,Summer,0,325
58607,2023-08-10,S001,P0008,Electronics,North,118,118,90,41.25,10,Cloudy,1,47.09,Summer,0,101
58608,2023-08-10,S001,P0009,Clothing,North,163,48,0,79.41,5,Cloudy,0,78.03,Summer,0,62
58609,2023-08-10,S001,P0010,Furniture,North,580,69,0,121.41,5,Cloudy,0,141.85,Summer,0,73
58610,2023-08-10,S001,P0011,Furniture,North,230,103,212,148.87,20,Cloudy,1,136.0,Summer,0,100
58611,2023-08-10,S001,P0012,Groceries,North,391,95,0,78.59,15,Cloudy,1,93.47,Summer,0,133
58612,2023-08-10,S001,P0013,Toys,North,161,117,136,34.87,10,Cloudy,1,41.17,Summer,0,145
58613,2023-08-10,S001,P0014,Groceries,North,1102,95,0,78.58,0,Cloudy,0,75.8,Summer,0,105
58614,2023-08-10,S001,P0015,Toys,North,126,109,177,16.03,20,Cloudy,1,13.82,Summer,0,150
58615,2023-08-10,S001,P0016,Groceries,North,490,142,0,39.75,5,Cloudy,0,42.38,Summer,0,122
58616,2023-08-10,S001,P0017,Toys,North,90,62,88,21.14,5,Cloudy,0,23.67,Summer,0,88
58617,2023-08-10,S001,P0018,Groceries,North,103,103,120,68.2,0,Cloudy,0,78.88,Summer,0,135
58618,2023-08-10,S001,P0019,Furniture,North,61,33,50,80.89,15,Cloudy,1,88.65,Summer,0,31
58619,2023-08-10,S001,P0020,Furniture,North,187,91,0,110.92,10,Cloudy,0,119.1,Summer,0,84
58620,2023-08-10,S002,P0001,Groceries,South,549,99,0,81.42,10,Cloudy,0,96.95,Summer,0,133
58621,2023-08-10,S002,P0002,Toys,South,265,189,0,33.7,25,Cloudy,1,29.95,Summer,0,182
58622,2023-08-10,S002,P0003,Groceries,South,693,135,0,90.5,0,Cloudy,0,105.24,Summer,0,133
58623,2023-08-10,S002,P0004,Groceries,South,129,129,0,49.05,15,Cloudy,1,48.72,Summer,0,189
58624,2023-08-10,S002,P0005,Electronics,South,239,115,0,92.91,0,Cloudy,0,98.93,Summer,0,96
58625,2023-08-10,S002,P0006,Clothing,South,159,109,0,58.33,15,Cloudy,1,63.31,Summer,0,109
58626,2023-08-10,S002,P0007,Toys,South,466,67,0,26.33,15,Cloudy,1,22.97,Summer,0,105
58627,2023-08-10,S002,P0008,Groceries,South,238,100,0,19.19,25,Cloudy,1,23.22,Summer,0,96
58628,2023-08-10,S002,P0009,Groceries,South,452,106,0,59.41,10,Cloudy,0,53.89,Summer,0,100
58629,2023-08-10,S002,P0010,Groceries,South,231,162,0,110.19,5,Cloudy,0,99.1,Summer,0,171
58630,2023-08-10,S002,P0011,Groceries,South,266,164,0,97.8,15,Cloudy,1,104.22,Summer,0,161
58631,2023-08-10,S002,P0012,Electronics,South,545,102,0,54.61,25,Cloudy,1,57.97,Summer,0,112
58632,2023-08-10,S002,P0013,Groceries,South,431,207,0,31.08,10,Cloudy,1,32.9,Summer,0,266
58633,2023-08-10,S002,P0014,Electronics,South,690,74,0,114.26,10,Cloudy,0,136.06,Summer,0,100
58634,2023-08-10,S002,P0015,Clothing,South,532,142,558,65.08,15,Cloudy,1,74.08,Summer,0,130
58635,2023-08-10,S002,P0016,Clothing,South,289,67,0,86.94,0,Cloudy,0,78.64,Summer,0,75
58636,2023-08-10,S002,P0017,Toys,South,515,68,0,19.42,10,Cloudy,0,17.89,Summer,0,88
58637,2023-08-10,S002,P0018,Clothing,South,151,128,108,26.9,10,Cloudy,0,31.06,Summer,0,118
58638,2023-08-10,S002,P0019,Clothing,South,367,217,883,105.62,10,Cloudy,1,117.41,Summer,0,198
58639,2023-08-10,S002,P0020,Furniture,South,393,58,0,127.98,5,Cloudy,0,146.44,Summer,0,85
58640,2023-08-10,S003,P0001,Toys,East,179,103,237,17.88,5,Sunny,0,16.83,Summer,0,114
58641,2023-08-10,S003,P0002,Groceries,East,671,147,804,69.88,20,Sunny,1,62.23,Summer,0,242
58642,2023-08-10,S003,P0003,Electronics,East,110,98,107,96.15,5,Sunny,0,102.56,Summer,0,134
58643,2023-08-10,S003,P0004,Groceries,East,404,148,399,24.3,15,Sunny,1,22.32,Summer,0,151
58644,2023-08-10,S003,P0005,Toys,East,845,113,0,22.37,10,Sunny,0,19.18,Summer,0,107
58645,2023-08-10,S003,P0006,Toys,East,154,76,66,31.36,15,Sunny,1,37.14,Summer,0,77
58646,2023-08-10,S003,P0007,Groceries,East,733,289,1134,25.18,10,Sunny,1,23.84,Summer,0,289
58647,2023-08-10,S003,P0008,Clothing,East,407,168,0,121.14,15,Sunny,1,111.12,Summer,0,147
58648,2023-08-10,S003,P0009,Groceries,East,83,83,101,62.12,0,Sunny,0,59.37,Summer,0,125
58649,2023-08-10,S003,P0010,Groceries,East,206,141,146,42.84,10,Sunny,0,51.19,Summer,0,163
58650,2023-08-10,S003,P0011,Electronics,East,105,105,370,137.26,25,Sunny,1,136.16,Summer,0,217
58651,2023-08-10,S003,P0012,Furniture,East,362,114,0,106.92,15,Sunny,1,98.75,Summer,0,133
58652,2023-08-10,S003,P0013,Groceries,East,315,269,0,96.77,20,Sunny,1,95.27,Summer,0,273
58653,2023-08-10,S003,P0014,Groceries,East,476,189,545,117.3,0,Sunny,0,128.12,Summer,0,169
58654,2023-08-10,S003,P0015,Groceries,East,594,256,0,128.97,15,Sunny,1,122.57,Summer,0,240
58655,2023-08-10,S003,P0016,Electronics,East,161,161,429,128.13,10,Sunny,0,114.5,Summer,0,200
58656,2023-08-10,S003,P0017,Furniture,East,440,53,0,108.57,0,Sunny,0,130.89,Summer,0,45
58657,2023-08-10,S003,P0018,Furniture,East,493,124,436,171.34,0,Sunny,0,150.38,Summer,0,133
58658,2023-08-10,S003,P0019,Groceries,East,140,140,339,77.01,20,Sunny,1,67.71,Summer,0,297
58659,2023-08-10,S003,P0020,Clothing,East,555,95,0,67.18,10,Sunny,0,62.82,Summer,0,82
58660,2023-08-10,S004,P0001,Groceries,West,578,110,0,13.73,0,Sunny,0,14.81,Summer,0,170
58661,2023-08-10,S004,P0002,Groceries,West,14,14,0,16.75,15,Sunny,1,16.16,Summer,0,74
58662,2023-08-10,S004,P0003,Furniture,West,434,83,0,134.77,10,Sunny,0,153.98,Summer,0,94
58663,2023-08-10,S004,P0004,Groceries,West,5,5,552,67.87,10,Sunny,1,76.35,Summer,0,220
58664,2023-08-10,S004,P0005,Clothing,West,94,94,106,73.6,10,Sunny,0,71.99,Summer,0,115
58665,2023-08-10,S004,P0006,Groceries,West,341,174,437,43.18,10,Sunny,1,51.7,Summer,0,192
58666,2023-08-10,S004,P0007,Groceries,West,407,313,1339,43.19,15,Sunny,1,50.67,Summer,0,331
58667,2023-08-10,S004,P0008,Furniture,West,120,120,146,100.84,25,Sunny,1,115.83,Summer,0,176
58668,2023-08-10,S004,P0009,Clothing,West,352,103,0,139.08,0,Sunny,0,132.93,Summer,0,139
58669,2023-08-10,S004,P0010,Groceries,West,601,127,681,32.44,0,Sunny,0,38.76,Summer,0,174
58670,2023-08-10,S004,P0011,Clothing,West,377,81,0,51.05,20,Sunny,1,55.33,Summer,0,116
58671,2023-08-10,S004,P0012,Electronics,West,142,136,183,112.33,20,Sunny,1,120.22,Summer,0,161
58672,2023-08-10,S004,P0013,Groceries,West,517,233,703,23.13,20,Sunny,1,26.63,Summer,0,221
58673,2023-08-10,S004,P0014,Furniture,West,162,77,0,163.08,5,Sunny,0,196.31,Summer,0,81
58674,2023-08-10,S004,P0015,Furniture,West,627,129,0,90.18,25,Sunny,1,86.96,Summer,0,124
58675,2023-08-10,S004,P0016,Furniture,West,58,58,0,98.6,10,Sunny,0,106.05,Summer,0,54
58676,2023-08-10,S004,P0017,Clothing,West,93,41,66,79.56,10,Sunny,0,89.39,Summer,0,67
58677,2023-08-10,S004,P0018,Furniture,West,146,40,0,157.98,0,Sunny,0,138.13,Summer,0,55
58678,2023-08-10,S004,P0019,Clothing,West,132,132,208,65.03,20,Sunny,1,61.65,Summer,0,181
58679,2023-08-10,S004,P0020,Furniture,West,169,87,0,136.84,5,Sunny,0,156.67,Summer,0,102
58680,2023-08-10,S005,P0001,Groceries,North,215,122,0,15.24,5,Cloudy,0,16.36,Summer,0,199
58681,2023-08-10,S005,P0002,Electronics,North,73,73,0,42.19,15,Cloudy,1,49.52,Summer,0,154
58682,2023-08-10,S005,P0003,Toys,North,174,133,107,28.8,10,Cloudy,0,33.91,Summer,0,112
58683,2023-08-10,S005,P0004,Groceries,North,196,29,0,5.84,10,Cloudy,1,5.19,Summer,0,38
58684,2023-08-10,S005,P0005,Groceries,North,150,108,0,14.39,10,Cloudy,0,15.82,Summer,0,92
58685,2023-08-10,S005,P0006,Groceries,North,820,149,0,56.67,20,Cloudy,1,67.37,Summer,0,155
58686,2023-08-10,S005,P0007,Groceries,North,298,211,401,89.2,20,Cloudy,1,102.26,Summer,0,206
58687,2023-08-10,S005,P0008,Groceries,North,258,236,314,82.19,25,Cloudy,1,75.87,Summer,0,297
58688,2023-08-10,S005,P0009,Groceries,North,118,118,0,118.14,5,Cloudy,0,102.3,Summer,0,168
58689,2023-08-10,S005,P0010,Groceries,North,345,138,0,73.93,0,Cloudy,0,70.09,Summer,0,151
58690,2023-08-10,S005,P0011,Electronics,North,492,155,741,96.52,15,Cloudy,1,87.64,Summer,0,197
58691,2023-08-10,S005,P0012,Furniture,North,45,45,489,124.96,20,Cloudy,1,118.31,Summer,0,116
58692,2023-08-10,S005,P0013,Groceries,North,1192,241,0,80.3,25,Cloudy,1,88.72,Summer,0,230
58693,2023-08-10,S005,P0014,Furniture,North,129,53,0,159.11,10,Cloudy,0,135.72,Summer,0,78
58694,2023-08-10,S005,P0015,Groceries,North,250,144,293,52.4,15,Cloudy,1,51.92,Summer,0,149
58695,2023-08-10,S005,P0016,Toys,North,282,69,0,37.18,0,Cloudy,0,33.85,Summer,0,98
58696,2023-08-10,S005,P0017,Toys,North,104,80,81,34.5,5,Cloudy,0,29.48,Summer,0,70
58697,2023-08-10,S005,P0018,Clothing,North,81,81,180,25.8,0,Cloudy,0,29.69,Summer,0,150
58698,2023-08-10,S005,P0019,Furniture,North,215,119,219,140.22,10,Cloudy,1,152.29,Summer,0,107
58699,2023-08-10,S005,P0020,Toys,North,104,25,50,22.52,10,Cloudy,0,26.86,Summer,0,38
58700,2023-08-11,S001,P0001,Electronics,North,198,101,209,70.75,5,Cloudy,0,60.19,Summer,0,91
58701,2023-08-11,S001,P0002,Clothing,North,186,124,178,77.41,10,Cloudy,1,72.26,Summer,0,171
58702,2023-08-11,S001,P0003,Clothing,North,354,16,0,35.11,20,Cloudy,1,32.71,Summer,0,23
58703,2023-08-11,S001,P0004,Electronics,North,211,68,224,113.82,0,Cloudy,0,102.35,Summer,0,95
58704,2023-08-11,S001,P0005,Groceries,North,521,211,708,70.87,10,Cloudy,1,66.68,Summer,0,177
58705,2023-08-11,S001,P0006,Toys,North,386,79,0,38.22,10,Cloudy,1,43.74,Summer,0,105
58706,2023-08-11,S001,P0007,Groceries,North,236,101,0,21.65,25,Cloudy,1,24.13,Summer,0,147
58707,2023-08-11,S001,P0008,Electronics,North,90,90,143,54.57,5,Cloudy,0,52.91,Summer,0,160
58708,2023-08-11,S001,P0009,Clothing,North,115,82,112,90.43,5,Cloudy,0,89.1,Summer,0,99
58709,2023-08-11,S001,P0010,Furniture,North,511,91,0,122.76,5,Cloudy,0,147.4,Summer,0,77
58710,2023-08-11,S001,P0011,Furniture,North,127,54,0,150.84,10,Cloudy,1,140.29,Summer,0,69
58711,2023-08-11,S001,P0012,Groceries,North,696,150,0,93.78,5,Cloudy,0,82.73,Summer,0,138
58712,2023-08-11,S001,P0013,Toys,North,180,94,0,35.51,5,Cloudy,0,32.41,Summer,0,116
58713,2023-08-11,S001,P0014,Groceries,North,1007,235,0,106.05,5,Cloudy,0,99.01,Summer,0,236
58714,2023-08-11,S001,P0015,Toys,North,194,56,0,12.96,10,Cloudy,0,12.58,Summer,0,51
58715,2023-08-11,S001,P0016,Groceries,North,348,82,0,32.67,10,Cloudy,0,38.09,Summer,0,78
58716,2023-08-11,S001,P0017,Toys,North,116,116,161,19.32,25,Cloudy,1,22.02,Summer,0,135
58717,2023-08-11,S001,P0018,Groceries,North,120,120,200,66.04,20,Cloudy,1,78.01,Summer,0,207
58718,2023-08-11,S001,P0019,Furniture,North,78,77,93,114.56,10,Cloudy,1,112.67,Summer,0,95
58719,2023-08-11,S001,P0020,Furniture,North,96,96,0,91.48,25,Cloudy,1,96.96,Summer,0,81
58720,2023-08-11,S002,P0001,Groceries,South,450,125,0,90.17,5,Sunny,0,86.9,Summer,0,132
58721,2023-08-11,S002,P0002,Toys,South,486,83,0,31.72,10,Sunny,1,37.54,Summer,0,114
58722,2023-08-11,S002,P0003,Groceries,South,558,197,654,89.47,25,Sunny,1,76.84,Summer,0,219
58723,2023-08-11,S002,P0004,Groceries,South,765,151,0,49.01,10,Sunny,0,53.76,Summer,0,186
58724,2023-08-11,S002,P0005,Electronics,South,557,207,827,102.6,20,Sunny,1,122.31,Summer,0,211
58725,2023-08-11,S002,P0006,Clothing,South,50,50,255,83.07,15,Sunny,1,81.91,Summer,0,220
58726,2023-08-11,S002,P0007,Toys,South,399,207,758,33.63,15,Sunny,1,38.41,Summer,0,211
58727,2023-08-11,S002,P0008,Groceries,South,138,100,152,32.72,0,Sunny,0,30.14,Summer,0,160
58728,2023-08-11,S002,P0009,Groceries,South,346,126,337,79.02,0,Sunny,0,68.79,Summer,0,160
58729,2023-08-11,S002,P0010,Groceries,South,69,69,218,120.42,0,Sunny,0,110.16,Summer,0,185
58730,2023-08-11,S002,P0011,Groceries,South,767,231,0,131.34,10,Sunny,1,124.38,Summer,0,236
58731,2023-08-11,S002,P0012,Electronics,South,443,59,0,59.87,10,Sunny,0,57.09,Summer,0,71
58732,2023-08-11,S002,P0013,Groceries,South,224,109,0,21.2,10,Sunny,0,23.64,Summer,0,117
58733,2023-08-11,S002,P0014,Electronics,South,616,102,0,125.56,0,Sunny,0,138.39,Summer,0,97
58734,2023-08-11,S002,P0015,Clothing,South,390,141,0,69.13,10,Sunny,0,80.99,Summer,0,131
58735,2023-08-11,S002,P0016,Clothing,South,222,134,291,107.01,0,Sunny,0,106.11,Summer,0,140
58736,2023-08-11,S002,P0017,Toys,South,447,142,528,19.82,25,Sunny,1,19.53,Summer,0,154
58737,2023-08-11,S002,P0018,Clothing,South,131,39,0,17.95,25,Sunny,1,15.71,Summer,0,40
58738,2023-08-11,S002,P0019,Clothing,South,150,62,0,81.31,10,Sunny,1,78.94,Summer,0,89
58739,2023-08-11,S002,P0020,Furniture,South,335,73,0,100.42,25,Sunny,1,94.89,Summer,0,69
58740,2023-08-11,S003,P0001,Toys,East,76,49,0,16.86,0,Rainy,0,15.95,Summer,0,81
58741,2023-08-11,S003,P0002,Groceries,East,524,89,0,47.39,25,Rainy,1,56.21,Summer,0,135
58742,2023-08-11,S003,P0003,Electronics,East,119,87,98,69.89,20,Rainy,1,82.98,Summer,0,88
58743,2023-08-11,S003,P0004,Groceries,East,256,117,0,26.28,5,Rainy,0,24.35,Summer,0,139
58744,2023-08-11,S003,P0005,Toys,East,732,91,0,21.52,10,Rainy,1,19.18,Summer,0,96
58745,2023-08-11,S003,P0006,Toys,East,144,135,123,38.14,15,Rainy,1,34.22,Summer,0,121
58746,2023-08-11,S003,P0007,Groceries,East,444,221,0,16.92,20,Rainy,1,18.09,Summer,0,188
58747,2023-08-11,S003,P0008,Clothing,East,239,64,0,113.88,0,Rainy,0,100.31,Summer,0,76
58748,2023-08-11,S003,P0009,Groceries,East,101,101,119,60.65,5,Rainy,0,58.38,Summer,0,134
58749,2023-08-11,S003,P0010,Groceries,East,211,180,199,49.53,5,Rainy,0,48.6,Summer,0,178
58750,2023-08-11,S003,P0011,Electronics,East,259,100,0,113.11,20,Rainy,1,123.36,Summer,0,138
58751,2023-08-11,S003,P0012,Furniture,East,248,45,0,93.87,5,Rainy,0,107.61,Summer,0,75
58752,2023-08-11,S003,P0013,Groceries,East,46,46,0,81.82,5,Rainy,0,97.26,Summer,0,153
58753,2023-08-11,S003,P0014,Groceries,East,287,191,0,125.24,0,Rainy,0,123.76,Summer,0,174
58754,2023-08-11,S003,P0015,Groceries,East,338,38,0,76.87,10,Rainy,0,91.85,Summer,0,59
58755,2023-08-11,S003,P0016,Electronics,East,247,103,0,100.26,5,Rainy,0,90.75,Summer,0,95
58756,2023-08-11,S003,P0017,Furniture,East,387,70,325,111.76,15,Rainy,1,103.4,Summer,0,82
58757,2023-08-11,S003,P0018,Furniture,East,369,146,0,146.96,15,Rainy,1,173.12,Summer,0,154
58758,2023-08-11,S003,P0019,Groceries,East,339,180,0,57.77,25,Rainy,1,53.36,Summer,0,197
58759,2023-08-11,S003,P0020,Clothing,East,460,60,0,59.82,10,Rainy,1,71.03,Summer,0,64
58760,2023-08-11,S004,P0001,Groceries,West,468,145,0,15.5,5,Sunny,0,14.34,Summer,0,218
58761,2023-08-11,S004,P0002,Groceries,West,433,218,342,23.13,20,Sunny,1,19.67,Summer,0,205
58762,2023-08-11,S004,P0003,Furniture,West,351,116,385,124.36,25,Sunny,1,123.52,Summer,0,110
58763,2023-08-11,S004,P0004,Groceries,West,657,177,0,72.57,5,Sunny,0,67.31,Summer,0,204
58764,2023-08-11,S004,P0005,Clothing,West,106,82,87,62.51,20,Sunny,1,54.93,Summer,0,100
58765,2023-08-11,S004,P0006,Groceries,West,167,167,498,55.53,15,Sunny,1,50.95,Summer,0,309
58766,2023-08-11,S004,P0007,Groceries,West,94,80,0,26.94,15,Sunny,1,30.93,Summer,0,129
58767,2023-08-11,S004,P0008,Furniture,West,146,90,146,106.47,10,Sunny,0,115.77,Summer,0,130
58768,2023-08-11,S004,P0009,Clothing,West,662,70,0,122.5,0,Sunny,0,129.09,Summer,0,114
58769,2023-08-11,S004,P0010,Groceries,West,474,84,0,25.51,0,Sunny,0,27.68,Summer,0,93
58770,2023-08-11,S004,P0011,Clothing,West,296,101,0,67.44,10,Sunny,1,61.36,Summer,0,153
58771,2023-08-11,S004,P0012,Electronics,West,189,82,0,106.34,10,Sunny,0,96.86,Summer,0,87
58772,2023-08-11,S004,P0013,Groceries,West,284,65,0,18.0,0,Sunny,0,20.78,Summer,0,60
58773,2023-08-11,S004,P0014,Furniture,West,305,67,0,157.05,0,Sunny,0,170.2,Summer,0,57
58774,2023-08-11,S004,P0015,Furniture,West,498,38,0,77.91,10,Sunny,0,87.57,Summer,0,44
58775,2023-08-11,S004,P0016,Furniture,West,268,55,247,113.62,10,Sunny,0,110.37,Summer,0,79
58776,2023-08-11,S004,P0017,Clothing,West,118,118,156,86.64,25,Sunny,1,91.91,Summer,0,151
58777,2023-08-11,S004,P0018,Furniture,West,106,106,148,160.23,25,Sunny,1,184.64,Summer,0,164
58778,2023-08-11,S004,P0019,Clothing,West,208,100,0,45.73,25,Sunny,1,51.87,Summer,0,100
58779,2023-08-11,S004,P0020,Furniture,West,339,153,0,149.66,10,Sunny,1,145.9,Summer,0,132
58780,2023-08-11,S005,P0001,Groceries,North,369,209,350,16.01,5,Cloudy,0,15.84,Summer,0,199
58781,2023-08-11,S005,P0002,Electronics,North,521,52,0,29.8,20,Cloudy,1,26.08,Summer,0,51
58782,2023-08-11,S005,P0003,Toys,North,148,148,208,36.67,10,Cloudy,1,34.38,Summer,0,179
58783,2023-08-11,S005,P0004,Groceries,North,167,99,116,7.4,10,Cloudy,0,7.97,Summer,0,118
58784,2023-08-11,S005,P0005,Groceries,North,255,78,0,13.29,20,Cloudy,1,12.38,Summer,0,88
58785,2023-08-11,S005,P0006,Groceries,North,671,92,0,56.0,15,Cloudy,1,67.03,Summer,0,130
58786,2023-08-11,S005,P0007,Groceries,North,87,87,569,108.3,15,Cloudy,1,105.97,Summer,0,241
58787,2023-08-11,S005,P0008,Groceries,North,336,107,0,76.31,0,Cloudy,0,80.72,Summer,0,163
58788,2023-08-11,S005,P0009,Groceries,North,430,105,567,121.88,0,Cloudy,0,113.96,Summer,0,161
58789,2023-08-11,S005,P0010,Groceries,North,207,193,0,74.76,5,Cloudy,0,64.92,Summer,0,174
58790,2023-08-11,S005,P0011,Electronics,North,337,146,0,76.94,20,Cloudy,1,67.57,Summer,0,136
58791,2023-08-11,S005,P0012,Furniture,North,389,41,0,124.22,5,Cloudy,0,111.86,Summer,0,63
58792,2023-08-11,S005,P0013,Groceries,North,951,121,0,96.65,0,Cloudy,0,92.34,Summer,0,169
58793,2023-08-11,S005,P0014,Furniture,North,76,68,0,158.45,0,Cloudy,0,188.29,Summer,0,62
58794,2023-08-11,S005,P0015,Groceries,North,106,106,0,53.92,10,Cloudy,0,57.75,Summer,0,157
58795,2023-08-11,S005,P0016,Toys,North,213,91,0,33.54,0,Cloudy,0,36.58,Summer,0,82
58796,2023-08-11,S005,P0017,Toys,North,105,88,102,36.87,10,Cloudy,1,40.14,Summer,0,121
58797,2023-08-11,S005,P0018,Clothing,North,180,122,189,20.73,25,Cloudy,1,22.78,Summer,0,176
58798,2023-08-11,S005,P0019,Furniture,North,96,62,0,107.13,20,Cloudy,1,124.15,Summer,0,63
58799,2023-08-11,S005,P0020,Toys,North,129,78,93,30.39,10,Cloudy,1,28.7,Summer,0,106
58800,2023-08-12,S001,P0001,Electronics,North,97,97,218,66.9,10,Rainy,1,78.13,Summer,0,106
58801,2023-08-12,S001,P0002,Clothing,North,240,30,0,46.33,10,Rainy,1,53.84,Summer,0,32
58802,2023-08-12,S001,P0003,Clothing,North,338,75,0,61.31,0,Rainy,0,57.11,Summer,0,113
58803,2023-08-12,S001,P0004,Electronics,North,143,4,0,79.33,0,Rainy,0,74.77,Summer,0,4
58804,2023-08-12,S001,P0005,Groceries,North,310,111,0,63.02,10,Rainy,1,54.21,Summer,0,135
58805,2023-08-12,S001,P0006,Toys,North,307,144,461,42.66,10,Rainy,1,48.91,Summer,0,141
58806,2023-08-12,S001,P0007,Groceries,North,1221,104,0,26.19,5,Rainy,0,22.91,Summer,0,114
58807,2023-08-12,S001,P0008,Electronics,North,143,91,0,41.02,10,Rainy,0,47.52,Summer,0,100
58808,2023-08-12,S001,P0009,Clothing,North,145,100,99,95.36,0,Rainy,0,93.38,Summer,0,100
58809,2023-08-12,S001,P0010,Furniture,North,420,42,0,107.24,15,Rainy,1,129.55,Summer,0,70
58810,2023-08-12,S001,P0011,Furniture,North,285,143,230,195.0,0,Rainy,0,227.34,Summer,0,131
58811,2023-08-12,S001,P0012,Groceries,North,546,129,0,85.61,5,Rainy,0,80.46,Summer,0,108
58812,2023-08-12,S001,P0013,Toys,North,86,86,102,32.29,5,Rainy,0,28.12,Summer,0,86
58813,2023-08-12,S001,P0014,Groceries,North,772,109,0,88.29,5,Rainy,0,80.6,Summer,0,162
58814,2023-08-12,S001,P0015,Toys,North,138,28,0,11.59,10,Rainy,0,13.15,Summer,0,36
58815,2023-08-12,S001,P0016,Groceries,North,266,67,379,37.89,10,Rainy,0,35.83,Summer,0,107
58816,2023-08-12,S001,P0017,Toys,North,161,51,0,17.63,15,Rainy,1,21.06,Summer,0,68
58817,2023-08-12,S001,P0018,Groceries,North,200,142,107,63.14,10,Rainy,0,62.29,Summer,0,127
58818,2023-08-12,S001,P0019,Furniture,North,94,41,0,97.07,0,Rainy,0,115.9,Summer,0,36
58819,2023-08-12,S001,P0020,Furniture,North,444,84,0,117.4,0,Rainy,0,140.94,Summer,0,70
58820,2023-08-12,S002,P0001,Groceries,South,983,176,0,92.98,15,Rainy,1,100.65,Summer,0,204
58821,2023-08-12,S002,P0002,Toys,South,403,104,281,33.61,20,Rainy,1,31.58,Summer,0,157
58822,2023-08-12,S002,P0003,Groceries,South,361,117,0,83.08,10,Rainy,0,72.13,Summer,0,123
